year,month,day,cityid,spend_acf,spend_aer,spend_all,spend_grf,spend_hcs,spend_tws
2020,8,20,43,-0.18899999999999997,-0.495,-0.0158,0.0493,-0.0795,-0.41700000000000004
2020,8,20,44,-0.43799999999999994,-0.33399999999999996,0.0112,0.445,0.0335,-0.158
2020,8,20,45,-0.396,-0.556,-0.0434,0.191,-0.304,-0.599
2020,8,20,46,-0.46299999999999997,-0.499,-0.132,0.127,-0.5429999999999999,-0.40399999999999997
2020,8,20,47,-0.312,-0.63,-0.0668,0.0462,-0.228,-0.484
2020,8,20,48,-0.0954,-0.534,0.0512,0.165,0.20199999999999999,-0.457
2020,8,20,49,-0.33299999999999996,-0.43,-0.0138,-0.0376,-0.0737,-0.541
2020,8,20,50,-0.264,-0.526,-0.14800000000000002,0.321,-0.396,-0.5479999999999999
2020,8,20,51,-0.28600000000000003,-0.368,-0.032,0.11800000000000001,0.0778,-0.465
2020,8,20,52,-0.439,-0.513,-0.138,0.203,-0.358,-0.615
2020,8,20,53,-0.0888,-0.444,-0.0652,0.0612,-0.198,-0.36700000000000005
2020,8,21,1,-0.368,-0.718,-0.13699999999999998,0.12300000000000001,0.0017800000000000001,-0.569
2020,8,21,2,-0.377,-0.795,-0.127,0.21100000000000002,-0.0837,-0.503
2020,8,21,3,-0.525,-0.573,-0.163,0.0675,-0.312,-0.55
2020,8,21,4,-0.0718,-0.546,0.0284,0.127,0.127,-0.444
2020,8,21,5,-0.318,-0.622,-0.0498,0.055,-0.156,-0.529
2020,8,21,6,-0.44299999999999995,-0.6890000000000001,-0.14300000000000002,0.2,-0.33399999999999996,-0.534
2020,8,21,7,-0.27899999999999997,-0.486,-0.0455,0.0858,-0.0458,-0.41600000000000004
2020,8,21,8,-0.147,-0.488,-0.0333,0.225,-0.111,-0.361
2020,8,21,9,-0.52,-0.703,-0.154,0.139,-0.0326,-0.589
2020,8,21,10,-0.156,-0.484,0.00442,0.0468,-0.0749,-0.502
2020,8,21,11,-0.28300000000000003,-0.529,-0.00919,0.0976,-0.142,-0.511
2020,8,21,12,-0.43700000000000006,-0.537,-0.132,0.21899999999999997,-0.146,-0.513
2020,8,21,13,-0.204,-0.278,-0.0529,-0.0203,-0.142,-0.496
2020,8,21,14,-0.009170000000000001,-0.0854,0.233,0.31,0.305,-0.249
2020,8,21,16,-0.203,-0.401,0.0692,0.2,0.017,-0.466
2020,8,21,17,-0.431,-0.42,-0.10400000000000001,0.124,-0.10400000000000001,-0.573
2020,8,21,19,-0.0262,-0.402,0.0648,0.1,0.0238,-0.335
2020,8,21,20,-0.16399999999999998,-0.522,-0.026000000000000002,0.0137,0.0555,-0.478
2020,8,21,21,-0.499,-0.629,-0.172,0.23600000000000002,-0.0827,-0.615
2020,8,21,22,-0.326,-0.7809999999999999,-0.128,0.0699,-0.213,-0.441
2020,8,21,23,-0.295,-0.7509999999999999,-0.06,0.24600000000000002,-0.135,-0.48100000000000004
2020,8,21,24,-0.473,-0.632,-0.11599999999999999,0.195,-0.133,-0.5670000000000001
2020,8,21,25,-0.33,-0.324,-0.0964,0.305,-0.13,-0.65
2020,8,21,27,-0.265,-0.633,-0.0731,0.08,-0.0302,-0.5329999999999999
2020,8,21,28,-0.469,-0.563,-0.156,-0.0194,-0.174,-0.56
2020,8,21,29,-0.45,-0.49700000000000005,-0.191,0.314,-0.11,-0.7070000000000001
2020,8,21,30,-0.642,-0.6629999999999999,-0.344,-0.163,-0.40399999999999997,-0.845
2020,8,21,31,-0.307,-0.5429999999999999,-0.0314,0.0348,-0.203,-0.44
2020,8,21,32,-0.462,-0.669,-0.0828,0.21899999999999997,-0.147,-0.509
2020,8,21,33,-0.29600000000000004,-0.613,-0.0634,0.0881,-0.00521,-0.6
2020,8,21,34,-0.326,-0.643,-0.037000000000000005,0.124,-0.0017699999999999999,-0.42100000000000004
2020,8,21,35,-0.289,-0.7809999999999999,-0.0965,0.146,-0.132,-0.515
2020,8,21,36,-0.32899999999999996,-0.5539999999999999,-0.0579,0.18899999999999997,0.000363,-0.522
2020,8,21,37,-0.215,-0.45399999999999996,-0.0784,0.0847,0.0584,-0.5579999999999999
2020,8,21,38,-0.35200000000000004,-0.4,-0.139,0.00675,-0.212,-0.555
2020,8,21,39,-0.441,-0.645,-0.0931,0.0947,-0.0839,-0.612
2020,8,21,40,-0.11599999999999999,-0.23,-0.009729999999999999,0.0686,-0.0353,-0.395
2020,8,21,41,-0.39899999999999997,-0.662,-0.134,0.13699999999999998,-0.17600000000000002,-0.568
2020,8,21,42,-0.475,-0.534,-0.0732,0.146,-0.195,-0.5760000000000001
2020,8,21,43,-0.192,-0.508,-0.0125,0.055,-0.0685,-0.43700000000000006
2020,8,21,44,-0.433,-0.358,0.0121,0.494,0.00283,-0.195
2020,8,21,45,-0.386,-0.561,-0.0375,0.196,-0.336,-0.595
2020,8,21,46,-0.45799999999999996,-0.5539999999999999,-0.142,0.102,-0.591,-0.37
2020,8,21,47,-0.304,-0.635,-0.0628,0.0543,-0.239,-0.48100000000000004
2020,8,21,48,-0.0667,-0.529,0.0592,0.165,0.266,-0.46299999999999997
2020,8,21,49,-0.33,-0.449,-0.006229999999999999,-0.0459,-0.0457,-0.5329999999999999
2020,8,21,50,-0.266,-0.535,-0.146,0.34,-0.382,-0.547
2020,8,21,51,-0.267,-0.34,-0.00954,0.138,0.0565,-0.452
2020,8,21,52,-0.441,-0.518,-0.134,0.21600000000000003,-0.35200000000000004,-0.617
2020,8,21,53,-0.0773,-0.431,-0.0543,0.0605,-0.179,-0.355
2020,8,22,1,-0.36700000000000005,-0.726,-0.136,0.124,0.00765,-0.5660000000000001
2020,8,22,2,-0.369,-0.805,-0.127,0.209,-0.0744,-0.503
2020,8,22,3,-0.528,-0.5710000000000001,-0.159,0.0678,-0.314,-0.552
2020,8,22,4,-0.0666,-0.5479999999999999,0.0411,0.14300000000000002,0.139,-0.43799999999999994
2020,8,22,5,-0.316,-0.622,-0.0478,0.0535,-0.149,-0.531
2020,8,22,6,-0.43799999999999994,-0.68,-0.14300000000000002,0.195,-0.326,-0.53
2020,8,22,7,-0.281,-0.483,-0.0405,0.0886,-0.0306,-0.41600000000000004
2020,8,22,8,-0.14300000000000002,-0.456,-0.0304,0.228,-0.12,-0.34700000000000003
2020,8,22,9,-0.52,-0.716,-0.151,0.136,-0.0249,-0.588
2020,8,22,10,-0.153,-0.486,0.0116,0.0503,-0.0829,-0.508
2020,8,22,11,-0.284,-0.541,-0.00462,0.0975,-0.136,-0.505
2020,8,22,12,-0.43799999999999994,-0.555,-0.134,0.228,-0.139,-0.509
2020,8,22,13,-0.19699999999999998,-0.23800000000000002,-0.0481,-0.0236,-0.147,-0.485
2020,8,22,14,-0.00387,-0.0612,0.23199999999999998,0.31,0.308,-0.243
2020,8,22,16,-0.2,-0.415,0.0666,0.19699999999999998,0.0429,-0.465
2020,8,22,17,-0.43,-0.414,-0.10099999999999999,0.11599999999999999,-0.0818,-0.574
2020,8,22,19,-0.0265,-0.419,0.0631,0.10400000000000001,0.0114,-0.33299999999999996
2020,8,22,20,-0.18,-0.532,-0.0352,0.0105,0.0721,-0.478
2020,8,22,21,-0.498,-0.639,-0.172,0.23,-0.0748,-0.614
2020,8,22,22,-0.332,-0.7829999999999999,-0.125,0.0617,-0.203,-0.433
2020,8,22,23,-0.282,-0.746,-0.0541,0.249,-0.151,-0.478
2020,8,22,24,-0.474,-0.643,-0.11699999999999999,0.193,-0.13,-0.5660000000000001
2020,8,22,25,-0.325,-0.319,-0.0914,0.307,-0.16899999999999998,-0.6509999999999999
2020,8,22,27,-0.271,-0.638,-0.0681,0.078,-0.0825,-0.535
2020,8,22,28,-0.47200000000000003,-0.552,-0.156,-0.02,-0.17600000000000002,-0.5589999999999999
2020,8,22,29,-0.43799999999999994,-0.49200000000000005,-0.18600000000000003,0.312,-0.11900000000000001,-0.708
2020,8,22,30,-0.644,-0.687,-0.34,-0.162,-0.396,-0.846
2020,8,22,31,-0.301,-0.522,-0.0174,0.0448,-0.192,-0.42700000000000005
2020,8,22,32,-0.46299999999999997,-0.67,-0.0753,0.221,-0.142,-0.516
2020,8,22,33,-0.29,-0.605,-0.0614,0.0906,-0.0047799999999999995,-0.6
2020,8,22,34,-0.32899999999999996,-0.653,-0.0362,0.11800000000000001,0.0165,-0.42
2020,8,22,35,-0.29,-0.7829999999999999,-0.0972,0.152,-0.158,-0.512
2020,8,22,36,-0.325,-0.552,-0.0524,0.192,-0.00331,-0.521
2020,8,22,37,-0.205,-0.42,-0.0643,0.09,0.11900000000000001,-0.5589999999999999
2020,8,22,38,-0.34299999999999997,-0.402,-0.135,0.0071400000000000005,-0.19,-0.5529999999999999
2020,8,22,39,-0.434,-0.654,-0.0906,0.091,-0.0561,-0.608
2020,8,22,40,-0.115,-0.19899999999999998,-0.00017900000000000001,0.0776,-0.0445,-0.402
2020,8,22,41,-0.397,-0.67,-0.136,0.135,-0.171,-0.569
2020,8,22,42,-0.47100000000000003,-0.527,-0.0664,0.14800000000000002,-0.179,-0.5760000000000001
2020,8,22,43,-0.195,-0.521,-0.00908,0.0606,-0.0575,-0.457
2020,8,22,44,-0.428,-0.382,0.013000000000000001,0.542,-0.0278,-0.23199999999999998
2020,8,22,45,-0.376,-0.5670000000000001,-0.0315,0.201,-0.368,-0.5920000000000001
2020,8,22,46,-0.45299999999999996,-0.61,-0.153,0.0772,-0.64,-0.337
2020,8,22,47,-0.295,-0.64,-0.0588,0.0624,-0.25,-0.479
2020,8,22,48,-0.038,-0.525,0.0671,0.166,0.331,-0.469
2020,8,22,49,-0.326,-0.46799999999999997,0.00135,-0.0542,-0.0176,-0.524
2020,8,22,50,-0.268,-0.544,-0.145,0.36,-0.36700000000000005,-0.546
2020,8,22,51,-0.247,-0.312,0.0129,0.158,0.0351,-0.439
2020,8,22,52,-0.442,-0.524,-0.131,0.23,-0.34700000000000003,-0.62
2020,8,22,53,-0.0659,-0.418,-0.0433,0.0597,-0.16,-0.344
2020,8,23,1,-0.365,-0.7340000000000001,-0.136,0.125,0.0135,-0.564
2020,8,23,2,-0.361,-0.816,-0.127,0.20600000000000002,-0.0652,-0.503
2020,8,23,3,-0.531,-0.569,-0.155,0.0681,-0.316,-0.5539999999999999
2020,8,23,4,-0.0614,-0.551,0.0538,0.159,0.152,-0.43200000000000005
2020,8,23,5,-0.315,-0.622,-0.0458,0.052000000000000005,-0.141,-0.5329999999999999
2020,8,23,6,-0.434,-0.67,-0.142,0.191,-0.318,-0.526
2020,8,23,7,-0.28300000000000003,-0.479,-0.0355,0.0915,-0.0155,-0.415
2020,8,23,8,-0.139,-0.424,-0.0275,0.23199999999999998,-0.13,-0.33299999999999996
2020,8,23,9,-0.519,-0.73,-0.149,0.134,-0.0171,-0.586
2020,8,23,10,-0.149,-0.488,0.0188,0.0538,-0.0909,-0.515
2020,8,23,11,-0.285,-0.5529999999999999,-4.66e-05,0.0975,-0.129,-0.5
2020,8,23,12,-0.439,-0.574,-0.136,0.23600000000000002,-0.132,-0.505
2020,8,23,13,-0.19,-0.198,-0.0433,-0.0269,-0.152,-0.474
2020,8,23,14,0.0014199999999999998,-0.0371,0.231,0.31,0.311,-0.237
2020,8,23,16,-0.198,-0.429,0.064,0.19399999999999998,0.0687,-0.46299999999999997
2020,8,23,17,-0.428,-0.40700000000000003,-0.099,0.109,-0.0595,-0.5760000000000001
2020,8,23,19,-0.0269,-0.435,0.0614,0.107,-0.0009689999999999999,-0.331
2020,8,23,20,-0.196,-0.542,-0.0445,0.00728,0.0887,-0.478
2020,8,23,21,-0.498,-0.648,-0.17300000000000001,0.22399999999999998,-0.0669,-0.613
2020,8,23,22,-0.33899999999999997,-0.785,-0.121,0.0535,-0.19399999999999998,-0.425
2020,8,23,23,-0.26899999999999996,-0.741,-0.0482,0.252,-0.166,-0.474
2020,8,23,24,-0.47600000000000003,-0.654,-0.11800000000000001,0.191,-0.127,-0.5660000000000001
2020,8,23,25,-0.32,-0.315,-0.0864,0.308,-0.20800000000000002,-0.652
2020,8,23,27,-0.276,-0.643,-0.0631,0.076,-0.135,-0.536
2020,8,23,28,-0.474,-0.541,-0.157,-0.0205,-0.177,-0.5579999999999999
2020,8,23,29,-0.42700000000000005,-0.48700000000000004,-0.182,0.31,-0.127,-0.71
2020,8,23,30,-0.6459999999999999,-0.7120000000000001,-0.336,-0.161,-0.38799999999999996,-0.846
2020,8,23,31,-0.295,-0.501,-0.00352,0.0547,-0.18100000000000002,-0.415
2020,8,23,32,-0.46299999999999997,-0.672,-0.0678,0.22399999999999998,-0.136,-0.523
2020,8,23,33,-0.285,-0.598,-0.0594,0.0932,-0.00435,-0.601
2020,8,23,34,-0.331,-0.664,-0.0354,0.11199999999999999,0.0348,-0.42
2020,8,23,35,-0.29,-0.785,-0.0978,0.158,-0.184,-0.508
2020,8,23,36,-0.321,-0.55,-0.047,0.195,-0.0069900000000000006,-0.521
2020,8,23,37,-0.195,-0.386,-0.0503,0.0953,0.179,-0.56
2020,8,23,38,-0.33399999999999996,-0.40399999999999997,-0.131,0.007540000000000001,-0.16899999999999998,-0.551
2020,8,23,39,-0.42700000000000005,-0.6629999999999999,-0.0882,0.0872,-0.0284,-0.605
2020,8,23,40,-0.114,-0.168,0.00937,0.0867,-0.0537,-0.409
2020,8,23,41,-0.395,-0.6779999999999999,-0.138,0.133,-0.166,-0.569
2020,8,23,42,-0.466,-0.52,-0.0596,0.151,-0.163,-0.5760000000000001
2020,8,23,43,-0.198,-0.534,-0.00571,0.0663,-0.0465,-0.478
2020,8,23,44,-0.423,-0.40700000000000003,0.0139,0.59,-0.0585,-0.26899999999999996
2020,8,23,45,-0.366,-0.5720000000000001,-0.0255,0.205,-0.4,-0.589
2020,8,23,46,-0.44799999999999995,-0.6659999999999999,-0.16399999999999998,0.0522,-0.688,-0.303
2020,8,23,47,-0.287,-0.645,-0.0548,0.0706,-0.261,-0.47600000000000003
2020,8,23,48,-0.00933,-0.52,0.075,0.166,0.396,-0.475
2020,8,23,49,-0.32299999999999995,-0.48700000000000004,0.00894,-0.0624,0.0104,-0.516
2020,8,23,50,-0.27,-0.5529999999999999,-0.14300000000000002,0.379,-0.353,-0.545
2020,8,23,51,-0.228,-0.284,0.0354,0.177,0.0138,-0.426
2020,8,23,52,-0.444,-0.529,-0.128,0.243,-0.341,-0.622
2020,8,23,53,-0.0544,-0.405,-0.0323,0.059000000000000004,-0.141,-0.332
2020,8,24,1,-0.366,-0.736,-0.135,0.124,0.017,-0.56
2020,8,24,2,-0.36,-0.8140000000000001,-0.126,0.21100000000000002,-0.0711,-0.498
2020,8,24,3,-0.534,-0.574,-0.158,0.066,-0.31,-0.551
2020,8,24,4,-0.0677,-0.56,0.0419,0.14300000000000002,0.122,-0.435
2020,8,24,5,-0.314,-0.616,-0.0457,0.051,-0.149,-0.529
2020,8,24,6,-0.435,-0.6779999999999999,-0.141,0.18899999999999997,-0.325,-0.528
2020,8,24,7,-0.27899999999999997,-0.483,-0.0348,0.0856,-0.00521,-0.386
2020,8,24,8,-0.147,-0.44299999999999995,-0.0372,0.225,-0.139,-0.33299999999999996
2020,8,24,9,-0.521,-0.723,-0.15,0.13,-0.00678,-0.5870000000000001
2020,8,24,10,-0.151,-0.488,0.0137,0.0537,-0.0723,-0.511
2020,8,24,11,-0.28,-0.5489999999999999,-0.0037700000000000003,0.0959,-0.14,-0.49
2020,8,24,12,-0.439,-0.565,-0.134,0.235,-0.135,-0.508
2020,8,24,13,-0.16699999999999998,-0.19899999999999998,-0.0234,-0.00605,-0.157,-0.46399999999999997
2020,8,24,14,-0.0013,-0.0507,0.231,0.314,0.301,-0.24
2020,8,24,16,-0.195,-0.439,0.066,0.195,0.0758,-0.461
2020,8,24,17,-0.425,-0.413,-0.0997,0.106,-0.0649,-0.5720000000000001
2020,8,24,19,-0.0282,-0.436,0.0594,0.10400000000000001,-0.00629,-0.32899999999999996
2020,8,24,20,-0.207,-0.519,-0.0486,0.00511,0.0401,-0.475
2020,8,24,21,-0.498,-0.652,-0.175,0.221,-0.0691,-0.61
2020,8,24,22,-0.341,-0.78,-0.128,0.0424,-0.201,-0.426
2020,8,24,23,-0.27699999999999997,-0.738,-0.0505,0.248,-0.153,-0.48200000000000004
2020,8,24,24,-0.475,-0.657,-0.11699999999999999,0.192,-0.132,-0.569
2020,8,24,25,-0.315,-0.324,-0.0738,0.315,-0.159,-0.65
2020,8,24,27,-0.282,-0.637,-0.0594,0.0796,-0.10800000000000001,-0.531
2020,8,24,28,-0.47100000000000003,-0.556,-0.158,-0.017,-0.171,-0.552
2020,8,24,29,-0.42700000000000005,-0.479,-0.175,0.312,-0.149,-0.701
2020,8,24,30,-0.6459999999999999,-0.6809999999999999,-0.335,-0.16,-0.391,-0.8420000000000001
2020,8,24,31,-0.301,-0.523,-0.0076,0.0561,-0.19,-0.423
2020,8,24,32,-0.46299999999999997,-0.665,-0.0739,0.222,-0.139,-0.517
2020,8,24,33,-0.282,-0.59,-0.06,0.08900000000000001,-0.000334,-0.599
2020,8,24,34,-0.32799999999999996,-0.65,-0.0352,0.115,0.0283,-0.41700000000000004
2020,8,24,35,-0.294,-0.777,-0.0947,0.152,-0.187,-0.51
2020,8,24,36,-0.321,-0.555,-0.0498,0.188,-0.0283,-0.519
2020,8,24,37,-0.193,-0.414,-0.0459,0.1,0.212,-0.55
2020,8,24,38,-0.33799999999999997,-0.414,-0.133,0.00339,-0.171,-0.55
2020,8,24,39,-0.43,-0.6559999999999999,-0.0884,0.0891,-0.0296,-0.602
2020,8,24,40,-0.11699999999999999,-0.185,0.00456,0.0803,-0.0558,-0.40700000000000003
2020,8,24,41,-0.395,-0.674,-0.139,0.127,-0.17600000000000002,-0.5670000000000001
2020,8,24,42,-0.46799999999999997,-0.5329999999999999,-0.0625,0.149,-0.17600000000000002,-0.575
2020,8,24,43,-0.2,-0.505,-0.0129,0.0599,-0.0465,-0.479
2020,8,24,44,-0.415,-0.402,0.00123,0.526,0.0485,-0.297
2020,8,24,45,-0.373,-0.5770000000000001,-0.0243,0.201,-0.397,-0.5820000000000001
2020,8,24,46,-0.447,-0.677,-0.168,0.0578,-0.664,-0.305
2020,8,24,47,-0.289,-0.645,-0.0514,0.0745,-0.24600000000000002,-0.47600000000000003
2020,8,24,48,-0.0195,-0.542,0.0636,0.182,0.385,-0.478
2020,8,24,49,-0.322,-0.475,0.0025,-0.0578,0.0128,-0.517
2020,8,24,50,-0.27699999999999997,-0.562,-0.147,0.377,-0.349,-0.544
2020,8,24,51,-0.23399999999999999,-0.306,0.0326,0.174,0.0112,-0.42700000000000005
2020,8,24,52,-0.44299999999999995,-0.5489999999999999,-0.129,0.235,-0.354,-0.62
2020,8,24,53,-0.0604,-0.42700000000000005,-0.0386,0.051,-0.135,-0.33399999999999996
2020,8,25,1,-0.368,-0.737,-0.134,0.12300000000000001,0.0205,-0.556
2020,8,25,2,-0.36,-0.812,-0.125,0.21600000000000003,-0.077,-0.494
2020,8,25,3,-0.536,-0.579,-0.161,0.0638,-0.304,-0.5489999999999999
2020,8,25,4,-0.07400000000000001,-0.569,0.0299,0.128,0.0928,-0.43799999999999994
2020,8,25,5,-0.313,-0.61,-0.0456,0.0499,-0.156,-0.525
2020,8,25,6,-0.436,-0.6859999999999999,-0.141,0.187,-0.332,-0.53
2020,8,25,7,-0.276,-0.488,-0.034,0.0797,0.00504,-0.35700000000000004
2020,8,25,8,-0.156,-0.46299999999999997,-0.047,0.21899999999999997,-0.147,-0.33399999999999996
2020,8,25,9,-0.522,-0.716,-0.152,0.126,0.00352,-0.5870000000000001
2020,8,25,10,-0.153,-0.489,0.008709999999999999,0.0537,-0.0537,-0.507
2020,8,25,11,-0.275,-0.545,-0.0075,0.0943,-0.15,-0.48100000000000004
2020,8,25,12,-0.439,-0.555,-0.133,0.235,-0.13699999999999998,-0.511
2020,8,25,13,-0.145,-0.19899999999999998,-0.00345,0.0148,-0.162,-0.45399999999999996
2020,8,25,14,-0.00402,-0.0643,0.23,0.318,0.292,-0.242
2020,8,25,16,-0.193,-0.44799999999999995,0.0679,0.196,0.0829,-0.45799999999999996
2020,8,25,17,-0.42200000000000004,-0.419,-0.1,0.10400000000000001,-0.0703,-0.569
2020,8,25,19,-0.0296,-0.436,0.0575,0.10099999999999999,-0.0116,-0.327
2020,8,25,20,-0.218,-0.496,-0.0528,0.00293,-0.00859,-0.47100000000000003
2020,8,25,21,-0.49700000000000005,-0.655,-0.17800000000000002,0.21899999999999997,-0.0713,-0.607
2020,8,25,22,-0.344,-0.775,-0.135,0.0313,-0.209,-0.42700000000000005
2020,8,25,23,-0.284,-0.735,-0.0527,0.244,-0.139,-0.489
2020,8,25,24,-0.474,-0.66,-0.11599999999999999,0.193,-0.13699999999999998,-0.5710000000000001
2020,8,25,25,-0.311,-0.33399999999999996,-0.0613,0.321,-0.111,-0.647
2020,8,25,27,-0.289,-0.63,-0.0557,0.0832,-0.0807,-0.526
2020,8,25,28,-0.46799999999999997,-0.5710000000000001,-0.159,-0.0136,-0.165,-0.545
2020,8,25,29,-0.42700000000000005,-0.47100000000000003,-0.16899999999999998,0.313,-0.172,-0.6920000000000001
2020,8,25,30,-0.6459999999999999,-0.6509999999999999,-0.33399999999999996,-0.159,-0.395,-0.8390000000000001
2020,8,25,31,-0.307,-0.544,-0.0117,0.0575,-0.198,-0.431
2020,8,25,32,-0.46299999999999997,-0.659,-0.08,0.221,-0.14300000000000002,-0.512
2020,8,25,33,-0.28,-0.581,-0.0607,0.0847,0.0036799999999999997,-0.597
2020,8,25,34,-0.324,-0.635,-0.0351,0.11900000000000001,0.0217,-0.414
2020,8,25,35,-0.298,-0.768,-0.0915,0.145,-0.19,-0.512
2020,8,25,36,-0.321,-0.56,-0.0525,0.182,-0.0497,-0.516
2020,8,25,37,-0.19,-0.441,-0.0414,0.106,0.24600000000000002,-0.539
2020,8,25,38,-0.34299999999999997,-0.423,-0.135,-0.0007480000000000001,-0.17300000000000001,-0.5479999999999999
2020,8,25,39,-0.43200000000000005,-0.65,-0.0886,0.0909,-0.0309,-0.6
2020,8,25,40,-0.12,-0.20199999999999999,-0.000254,0.07400000000000001,-0.0578,-0.405
2020,8,25,41,-0.395,-0.6709999999999999,-0.139,0.12,-0.185,-0.564
2020,8,25,42,-0.47,-0.545,-0.0654,0.146,-0.188,-0.574
2020,8,25,43,-0.20199999999999999,-0.47700000000000004,-0.02,0.0535,-0.0465,-0.48100000000000004
2020,8,25,44,-0.406,-0.39799999999999996,-0.0115,0.46299999999999997,0.156,-0.326
2020,8,25,45,-0.38,-0.581,-0.0231,0.196,-0.39299999999999996,-0.575
2020,8,25,46,-0.447,-0.6890000000000001,-0.171,0.0634,-0.639,-0.307
2020,8,25,47,-0.29,-0.645,-0.048,0.0784,-0.231,-0.475
2020,8,25,48,-0.0298,-0.563,0.0522,0.198,0.375,-0.48
2020,8,25,49,-0.32,-0.46399999999999997,-0.00394,-0.0532,0.0152,-0.518
2020,8,25,50,-0.284,-0.57,-0.151,0.376,-0.345,-0.542
2020,8,25,51,-0.24,-0.32899999999999996,0.0298,0.171,0.00859,-0.428
2020,8,25,52,-0.441,-0.57,-0.13,0.22699999999999998,-0.366,-0.618
2020,8,25,53,-0.0664,-0.45,-0.0449,0.043,-0.129,-0.336
2020,8,26,1,-0.369,-0.738,-0.134,0.122,0.024,-0.552
2020,8,26,2,-0.36,-0.81,-0.124,0.22,-0.083,-0.489
2020,8,26,3,-0.5379999999999999,-0.583,-0.165,0.0617,-0.298,-0.546
2020,8,26,4,-0.0803,-0.578,0.018000000000000002,0.113,0.0634,-0.442
2020,8,26,5,-0.313,-0.604,-0.0456,0.0489,-0.16399999999999998,-0.521
2020,8,26,6,-0.43700000000000006,-0.693,-0.141,0.18600000000000003,-0.34,-0.532
2020,8,26,7,-0.272,-0.49200000000000005,-0.0333,0.0739,0.0153,-0.32799999999999996
2020,8,26,8,-0.16399999999999998,-0.48200000000000004,-0.0567,0.213,-0.156,-0.33399999999999996
2020,8,26,9,-0.524,-0.7090000000000001,-0.154,0.122,0.0138,-0.588
2020,8,26,10,-0.155,-0.489,0.0036799999999999997,0.0536,-0.0351,-0.503
2020,8,26,11,-0.26899999999999996,-0.542,-0.0112,0.0927,-0.161,-0.47100000000000003
2020,8,26,12,-0.43799999999999994,-0.546,-0.131,0.23399999999999999,-0.139,-0.515
2020,8,26,13,-0.122,-0.2,0.0165,0.0356,-0.16699999999999998,-0.444
2020,8,26,14,-0.00673,-0.0779,0.22899999999999998,0.322,0.282,-0.245
2020,8,26,16,-0.19,-0.45799999999999996,0.0699,0.19699999999999998,0.09,-0.456
2020,8,26,17,-0.42,-0.425,-0.10099999999999999,0.10099999999999999,-0.0757,-0.5660000000000001
2020,8,26,19,-0.031,-0.43700000000000006,0.0556,0.0983,-0.0169,-0.325
2020,8,26,20,-0.22899999999999998,-0.474,-0.0569,0.000762,-0.0573,-0.46799999999999997
2020,8,26,21,-0.49700000000000005,-0.6579999999999999,-0.18,0.21600000000000003,-0.0735,-0.604
2020,8,26,22,-0.34600000000000003,-0.77,-0.142,0.0202,-0.21600000000000003,-0.428
2020,8,26,23,-0.29100000000000004,-0.732,-0.0549,0.24,-0.125,-0.49700000000000005
2020,8,26,24,-0.47200000000000003,-0.6629999999999999,-0.114,0.19399999999999998,-0.142,-0.574
2020,8,26,25,-0.306,-0.344,-0.0488,0.327,-0.0618,-0.645
2020,8,26,27,-0.295,-0.623,-0.0521,0.0868,-0.0536,-0.521
2020,8,26,28,-0.465,-0.585,-0.16,-0.0101,-0.159,-0.539
2020,8,26,29,-0.426,-0.46299999999999997,-0.163,0.314,-0.19399999999999998,-0.6829999999999999
2020,8,26,30,-0.6459999999999999,-0.621,-0.33299999999999996,-0.158,-0.39899999999999997,-0.835
2020,8,26,31,-0.313,-0.565,-0.0158,0.0588,-0.207,-0.43799999999999994
2020,8,26,32,-0.46299999999999997,-0.652,-0.0862,0.21899999999999997,-0.146,-0.507
2020,8,26,33,-0.27699999999999997,-0.573,-0.0614,0.0804,0.0077,-0.595
2020,8,26,34,-0.32,-0.621,-0.035,0.122,0.0151,-0.41100000000000003
2020,8,26,35,-0.302,-0.76,-0.0884,0.139,-0.193,-0.514
2020,8,26,36,-0.321,-0.565,-0.0553,0.175,-0.071,-0.513
2020,8,26,37,-0.187,-0.46799999999999997,-0.037000000000000005,0.111,0.27899999999999997,-0.529
2020,8,26,38,-0.34700000000000003,-0.433,-0.136,-0.00489,-0.175,-0.547
2020,8,26,39,-0.434,-0.643,-0.0889,0.0928,-0.0321,-0.597
2020,8,26,40,-0.12300000000000001,-0.21899999999999997,-0.00507,0.0677,-0.0598,-0.40399999999999997
2020,8,26,41,-0.39399999999999996,-0.667,-0.14,0.113,-0.19399999999999998,-0.562
2020,8,26,42,-0.47200000000000003,-0.5579999999999999,-0.0683,0.14400000000000002,-0.201,-0.573
2020,8,26,43,-0.204,-0.449,-0.0271,0.0471,-0.0465,-0.48200000000000004
2020,8,26,44,-0.39799999999999996,-0.39399999999999996,-0.0242,0.39899999999999997,0.263,-0.355
2020,8,26,45,-0.387,-0.585,-0.022000000000000002,0.192,-0.389,-0.569
2020,8,26,46,-0.446,-0.701,-0.175,0.0691,-0.615,-0.309
2020,8,26,47,-0.292,-0.644,-0.0445,0.0823,-0.217,-0.474
2020,8,26,48,-0.04,-0.585,0.0408,0.214,0.365,-0.48200000000000004
2020,8,26,49,-0.319,-0.452,-0.0104,-0.0486,0.0176,-0.52
2020,8,26,50,-0.29100000000000004,-0.579,-0.155,0.375,-0.341,-0.541
2020,8,26,51,-0.24600000000000002,-0.35100000000000003,0.0271,0.16699999999999998,0.00598,-0.429
2020,8,26,52,-0.44,-0.591,-0.132,0.21899999999999997,-0.379,-0.615
